id,mssubclass,mszoning,lotarea,lotshape,landcontour,lotconfig,landslope,neighborhood,condition1,bldgtype,housestyle,overallqual,overallcond,roofstyle,exterior2nd,masvnrtype,masvnrarea,extercond,foundation,bsmtcond,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtfintype2,bsmtfinsf2,bsmtunfsf,heatingqc,centralair,electrical,1stflrsf,grlivarea,bedroomabvgr,kitchenabvgr,functional,fireplaces,fireplacequ,garagetype,garagefinish,garagearea,garagequal,garagecond,paveddrive,wooddecksf,fence,saletype,saleprice,houseage,yearsafterremod,totalfullbaths,totalhalfbaths,pool,porch
2567,80,RL,12700,3,Lvl,Inside,1,NAmes,0,1Fam,SLvl,6,5,Gable,1,None,0.0,3,CBlock,3,1,5,939.0,1,0.0,307.0,3,1,1,1246,1246,3,1,Typ,2,4,Attchd,2,441.0,3,3,Y,0,0,0,172000,42.91666666666674,42.91666666666674,2.0,0.0,0,1
2222,70,RL,13125,4,Lvl,Inside,1,Crawfor,0,1Fam,2Story,7,6,Gable,1,None,0.0,3,CBlock,3,1,4,410.0,1,0.0,390.0,3,1,1,960,1740,3,1,Typ,2,4,Attchd,1,240.0,3,3,Y,0,0,0,219500,67.58333333333326,23.583333333333258,1.0,1.0,0,0
2493,20,RL,8638,3,Lvl,Inside,1,Sawyer,0,1Fam,1Story,5,6,Gable,1,None,0.0,3,PConc,3,1,5,181.0,1,0.0,744.0,4,1,1,925,925,2,1,Typ,0,0,Detchd,1,484.0,3,3,Y,203,0,0,133500,43.83333333333326,43.83333333333326,2.0,0.0,0,1
1757,80,RL,9967,3,Lvl,Inside,1,Gilbert,0,1Fam,SLvl,7,5,Gable,2,None,0.0,3,PConc,3,1,1,0.0,1,0.0,384.0,5,1,1,774,1430,3,1,Typ,1,3,BuiltIn,2,400.0,3,3,Y,100,0,0,170000,8.0,8.0,2.0,1.0,0,0
184,70,RM,9600,4,Lvl,Corner,1,OldTown,0,1Fam,2Story,8,9,Gable,1,None,0.0,4,BrkTil,3,1,1,0.0,1,0.0,930.0,3,0,1,930,1566,3,1,Typ,0,0,Detchd,1,288.0,3,3,Y,54,0,0,150000,110.33333333333326,7.3333333333332575,2.0,0.0,0,1
1248,20,RL,12774,4,Lvl,Inside,3,NAmes,0,1Fam,1Story,5,5,Hip,4,None,0.0,3,PConc,3,1,4,624.0,2,128.0,232.0,3,0,1,950,950,2,1,Typ,0,0,Detchd,1,400.0,3,3,Y,0,2,0,130000,55.58333333333326,55.58333333333326,1.0,0.0,0,1
2574,80,RL,8163,4,Lvl,Inside,1,NAmes,0,1Fam,SLvl,5,6,Gable,1,BrkFace,128.0,4,CBlock,3,3,5,748.0,4,294.0,102.0,3,1,1,1144,1144,3,1,Typ,1,3,Attchd,2,796.0,3,3,Y,86,0,0,143000,47.25,47.25,2.0,0.0,0,0
1215,20,RL,9900,4,Lvl,Corner,1,NAmes,0,1Fam,1Story,5,5,Gable,1,None,0.0,4,CBlock,3,1,1,0.0,1,0.0,1114.0,3,1,1,1114,1114,3,1,Typ,0,0,Attchd,2,451.0,3,3,Y,0,0,0,140000,47.41666666666674,47.41666666666674,2.0,0.0,0,1
1614,20,RL,13651,3,Lvl,Inside,1,NAmes,0,1Fam,1Story,7,6,Gable,1,BrkFace,1115.0,4,CBlock,3,4,5,1880.0,1,0.0,343.0,5,1,1,2223,2223,3,1,Typ,2,4,Attchd,3,516.0,3,3,Y,300,0,0,244000,34.16666666666674,34.16666666666674,3.0,0.0,0,0
2039,75,RM,7200,4,Lvl,Inside,1,IDOTRR,0,1Fam,2.5Unf,5,7,Gable,4,None,0.0,3,BrkTil,2,1,1,0.0,1,0.0,530.0,3,0,1,581,1111,3,1,Typ,0,0,Detchd,1,288.0,3,3,N,0,0,0,101000,87.25,11.25,1.0,0.0,0,1
2669,20,RM,9750,4,Lvl,Inside,1,OldTown,0,1Fam,1Story,5,5,Hip,1,None,0.0,3,CBlock,3,1,1,0.0,1,0.0,960.0,5,1,1,960,960,3,1,Typ,0,0,Detchd,1,624.0,3,3,Y,0,0,0,125000,48.58333333333326,48.58333333333326,1.0,0.0,0,0
1005,60,RL,11184,3,Lvl,Corner,1,Gilbert,0,1Fam,2Story,6,5,Gable,2,None,0.0,3,PConc,3,1,1,0.0,1,0.0,932.0,4,1,1,932,1633,3,1,Typ,1,3,Attchd,3,460.0,3,3,Y,0,0,0,183000,10.333333333333258,10.333333333333258,2.0,1.0,0,1
753,75,RM,5520,4,Lvl,Corner,1,OldTown,0,1Fam,2.5Fin,6,6,Gable,1,None,0.0,3,CBlock,3,1,1,0.0,1,0.0,755.0,5,1,1,929,2229,5,1,Typ,0,0,NA,0,0.0,0,0,Y,0,3,0,104000,97.58333333333326,59.58333333333326,1.0,0.0,0,1
1275,45,RL,6390,4,Lvl,Corner,1,NAmes,0,1Fam,1.5Unf,6,7,Gable,4,None,0.0,3,CBlock,3,1,1,0.0,1,0.0,936.0,3,1,0,984,984,2,1,Typ,0,0,Detchd,1,280.0,3,3,Y,0,2,0,112500,54.5,54.5,2.0,0.0,0,0
2350,20,RL,10240,4,Lvl,Inside,1,NWAmes,0,1Fam,1Story,6,6,Gable,1,BrkFace,157.0,4,CBlock,3,1,4,625.0,2,1061.0,0.0,3,1,1,1686,1686,3,1,Typ,1,3,Attchd,1,612.0,3,3,Y,384,0,0,207500,26.416666666666742,26.416666666666742,3.0,0.0,0,1
2762,20,RL,9316,4,Lvl,Inside,1,CollgCr,0,1Fam,1Story,7,5,Gable,2,BrkFace,140.0,3,PConc,3,4,6,56.0,1,0.0,1558.0,5,1,1,1614,1614,3,1,Typ,1,4,Attchd,3,576.0,3,3,Y,100,0,0,225000,1.25,1.25,2.0,0.0,0,1
2788,20,RL,7200,4,Low,Inside,1,CollgCr,0,1Fam,1Story,5,8,Gable,2,None,0.0,3,CBlock,3,1,4,437.0,1,0.0,427.0,5,1,1,864,864,3,1,Typ,0,0,Detchd,1,297.0,3,3,Y,0,3,0,119900,34.25,34.25,1.0,0.0,0,0
2384,20,RL,12228,4,Lvl,Corner,1,NridgHt,0,1Fam,1Story,7,5,Hip,2,Stone,206.0,3,PConc,4,1,1,0.0,1,0.0,1721.0,5,1,1,1740,1740,4,1,Typ,0,0,Attchd,2,874.0,3,3,Y,0,0,1,293000,0.75,0.75,2.0,0.0,0,1
2716,20,RL,10335,3,Lvl,Inside,1,Sawyer,0,1Fam,1Story,5,6,Gable,1,None,0.0,3,CBlock,3,1,3,570.0,1,0.0,891.0,4,1,1,1721,1721,3,1,Min1,1,3,Attchd,2,440.0,3,3,Y,0,3,0,180000,38.58333333333326,13.583333333333258,2.0,1.0,0,1
313,80,RL,12328,3,Lvl,Inside,1,Mitchel,0,1Fam,SLvl,6,5,Gable,1,BrkFace,335.0,3,CBlock,3,3,6,539.0,1,0.0,473.0,3,1,1,1034,1034,3,1,Typ,0,0,Attchd,1,888.0,3,3,Y,0,0,0,169900,34.41666666666674,34.41666666666674,2.0,0.0,0,0
84,90,RM,8930,4,Lvl,Inside,1,Sawyer,0,Duplex,1.5Fin,6,5,Gable,2,None,0.0,3,Slab,0,0,0,0.0,0,0.0,0.0,3,1,1,1318,1902,4,2,Typ,0,0,Attchd,1,539.0,3,3,Y,0,0,0,112000,32.33333333333326,32.33333333333326,2.0,0.0,0,0
81,20,RL,9672,4,Lvl,Corner,1,SawyerW,0,1Fam,1Story,6,5,Hip,1,None,0.0,3,PConc,3,1,6,338.0,1,0.0,702.0,3,1,1,1097,1097,3,1,Typ,0,0,Attchd,1,480.0,3,3,Y,0,4,0,152000,26.416666666666742,25.416666666666742,2.0,0.0,0,0
2389,60,RL,13975,3,Lvl,Corner,1,NridgHt,0,1Fam,2Story,9,5,Hip,2,BrkFace,525.0,3,PConc,3,3,1,0.0,1,0.0,1090.0,5,1,1,1117,2206,4,1,Typ,1,4,BuiltIn,3,670.0,3,3,Y,148,0,1,300000,1.6666666666667425,0.6666666666667425,2.0,1.0,0,1
280,80,RL,7819,4,Lvl,Inside,1,Edwards,0,1Fam,SLvl,6,5,Gable,1,None,0.0,3,CBlock,3,3,5,422.0,4,127.0,480.0,3,1,1,1117,1117,3,1,Typ,1,3,Detchd,1,672.0,3,3,Y,144,3,0,107000,34.25,34.25,2.0,0.0,0,0
190,190,RM,11340,4,Lvl,Inside,1,OldTown,0,2fmCon,2Story,4,6,Gable,6,None,0.0,3,PConc,3,1,1,0.0,1,0.0,777.0,4,1,1,1246,2290,4,2,Typ,0,0,Detchd,1,560.0,3,3,N,0,0,0,122500,125.33333333333326,60.33333333333326,2.0,0.0,0,1
2371,160,RM,1680,4,Lvl,Inside,1,BrDale,0,Twnhs,2Story,6,5,Gable,1,BrkFace,504.0,3,CBlock,3,1,5,276.0,1,0.0,207.0,3,1,1,483,948,2,1,Typ,0,0,Detchd,1,264.0,3,3,Y,0,0,0,89000,34.58333333333326,34.58333333333326,1.0,1.0,0,0
213,50,RL,6001,3,Bnk,Inside,2,SWISU,0,1Fam,1.5Fin,6,5,Gable,2,None,0.0,3,CBlock,3,1,2,368.0,1,0.0,232.0,5,0,1,600,919,3,1,Typ,0,0,Detchd,1,231.0,3,3,Y,0,3,0,95000,70.25,60.25,1.0,0.0,0,1
1864,20,RL,11700,4,Lvl,Inside,1,NWAmes,0,1Fam,1Story,6,6,Gable,4,BrkFace,41.0,3,CBlock,3,1,1,0.0,1,0.0,912.0,5,1,1,1152,1152,3,1,Typ,0,0,Attchd,2,412.0,3,3,Y,0,0,0,143450,39.75,39.75,2.0,1.0,0,1
37,60,RL,12858,3,Lvl,Inside,1,NridgHt,0,1Fam,2Story,9,5,Gable,2,Stone,162.0,3,PConc,3,1,1,0.0,1,0.0,1590.0,5,1,1,1627,2334,3,1,Typ,1,4,Attchd,3,751.0,3,3,Y,144,0,1,376162,1.0833333333332575,0.08333333333325754,2.0,1.0,0,1
146,20,RL,9300,4,Lvl,Inside,1,NAmes,0,1Fam,1Story,5,5,Gable,1,BrkFace,324.0,3,CBlock,3,1,3,697.0,1,0.0,571.0,3,1,1,1264,1264,3,1,Typ,2,4,Attchd,1,461.0,3,3,Y,0,0,0,167500,50.33333333333326,50.33333333333326,2.0,0.0,0,1
809,90,RL,7018,4,Bnk,Inside,1,SawyerW,0,Duplex,SFoyer,5,5,Gable,1,Stone,275.0,3,CBlock,3,3,6,1086.0,1,0.0,0.0,3,1,1,1224,1224,2,2,Typ,2,3,Detchd,1,528.0,3,3,Y,120,0,0,153337,30.5,30.5,2.0,2.0,0,0
767,70,RH,6629,4,Lvl,Inside,1,Edwards,0,1Fam,2Story,6,6,Gambrel,1,None,0.0,4,BrkTil,3,1,4,551.0,1,0.0,121.0,3,0,1,697,1369,3,1,Typ,0,0,Detchd,1,300.0,3,3,Y,147,0,0,103600,84.58333333333326,59.58333333333326,3.0,0.0,0,0
262,20,RL,10650,4,Lvl,Corner,1,CollgCr,0,1Fam,1Story,5,6,Gable,1,None,0.0,3,CBlock,4,3,2,182.0,5,712.0,0.0,3,1,1,894,894,3,1,Typ,0,0,Attchd,1,308.0,3,3,Y,365,3,0,128200,34.16666666666674,34.16666666666674,2.0,0.0,0,0
101,160,FV,2117,4,Lvl,Inside,1,Somerst,0,Twnhs,2Story,6,5,Gable,4,BrkFace,216.0,3,PConc,3,1,6,378.0,1,0.0,378.0,5,1,1,769,1573,3,1,Typ,0,0,Detchd,1,440.0,3,3,Y,0,0,0,177500,10.5,10.5,2.0,1.0,0,1
48,60,RL,13650,4,Lvl,Corner,1,NridgHt,0,1Fam,2Story,8,5,Gable,2,BrkFace,232.0,3,PConc,3,4,6,578.0,1,0.0,1093.0,5,1,1,1687,2250,3,1,Typ,1,5,Attchd,3,756.0,3,3,Y,238,0,0,320000,8.5,8.5,3.0,1.0,0,1
489,60,RL,8433,3,Lvl,Inside,1,Gilbert,0,1Fam,2Story,6,5,Gable,2,None,0.0,3,PConc,3,1,6,683.0,1,0.0,111.0,5,1,1,819,1514,3,1,Typ,1,3,Attchd,3,394.0,3,3,Y,0,0,0,190000,9.5,9.5,3.0,1.0,0,1
2369,160,RM,1680,4,Lvl,Inside,1,BrDale,0,Twnhs,2Story,6,5,Gable,5,BrkFace,236.0,3,CBlock,3,1,1,0.0,1,0.0,672.0,3,1,1,672,1218,3,1,Typ,0,0,NA,0,0.0,0,0,N,201,0,0,91500,35.33333333333326,35.33333333333326,1.0,1.0,0,0
707,190,RM,6000,4,Lvl,Inside,1,OldTown,0,2fmCon,1.5Fin,5,4,Gable,1,None,0.0,3,CBlock,3,1,1,0.0,1,0.0,811.0,3,1,0,811,1387,3,2,Typ,0,0,BuiltIn,1,256.0,3,3,Y,0,0,0,93000,55.91666666666674,55.91666666666674,2.0,0.0,0,0
1556,70,C (all),8500,4,Lvl,Inside,1,IDOTRR,0,1Fam,2Story,4,4,Gambrel,3,None,0.0,2,BrkTil,3,1,1,0.0,1,0.0,649.0,3,0,1,649,1317,3,1,Typ,0,0,Detchd,1,250.0,3,2,N,0,3,0,40000,88.58333333333326,58.58333333333326,1.0,0.0,0,1
2034,70,RM,6882,4,Lvl,Inside,1,IDOTRR,0,1Fam,2Story,6,7,Gable,1,None,0.0,3,PConc,3,1,1,0.0,1,0.0,684.0,3,1,1,773,1355,3,1,Typ,0,0,NA,0,0.0,0,0,Y,136,0,0,127000,93.25,1.25,1.0,1.0,0,1
308,30,C (all),8712,4,Lvl,Corner,1,IDOTRR,0,1Fam,1Story,4,7,Hip,1,None,0.0,2,CBlock,3,1,1,0.0,1,0.0,756.0,4,1,1,952,952,3,1,Typ,0,0,Detchd,2,330.0,3,3,N,0,0,0,50138,114.5,60.5,1.0,0.0,0,1
2176,20,RL,7917,3,Lvl,Corner,1,Edwards,0,1Fam,1Story,6,7,Hip,1,BrkFace,174.0,4,CBlock,4,1,4,751.0,1,0.0,392.0,3,1,1,1113,1113,3,1,Typ,1,2,Attchd,2,504.0,3,4,Y,370,4,0,148000,31.416666666666742,31.416666666666742,2.0,1.0,0,1
1549,30,RM,6900,4,Lvl,Inside,1,IDOTRR,0,1Fam,1Story,5,6,Gable,2,None,0.0,3,CBlock,3,1,5,403.0,3,125.0,212.0,5,1,1,778,778,2,1,Typ,1,4,Detchd,3,924.0,5,5,Y,0,0,0,120500,68.16666666666674,53.16666666666674,1.0,0.0,0,1
909,50,RL,9900,4,Lvl,Inside,1,SWISU,0,1Fam,1.5Fin,6,7,Gable,2,None,0.0,3,BrkTil,3,1,1,0.0,1,0.0,778.0,3,1,1,944,1489,3,1,Typ,1,4,Detchd,1,240.0,3,3,Y,335,2,0,139500,69.58333333333326,59.58333333333326,2.0,0.0,0,0
892,20,RL,13286,3,Lvl,Inside,1,Edwards,0,1Fam,1Story,9,5,Hip,5,Stone,340.0,3,PConc,3,1,6,1234.0,1,0.0,464.0,5,1,1,1698,1698,3,1,Typ,1,4,Attchd,3,768.0,3,3,Y,327,0,0,320000,2.1666666666667425,1.1666666666667425,3.0,0.0,0,1
2045,70,RL,12888,4,Bnk,Inside,1,Sawyer,0,1Fam,2Story,7,8,Gable,1,None,0.0,4,CBlock,3,1,5,288.0,1,0.0,717.0,3,1,1,1262,2267,3,1,Typ,2,4,Attchd,3,498.0,3,3,Y,521,0,0,219000,70.33333333333326,27.333333333333258,2.0,1.0,0,0
2927,20,RL,8885,3,Low,Inside,2,Mitchel,0,1Fam,1Story,5,5,Gable,1,None,0.0,3,CBlock,3,3,4,301.0,5,324.0,239.0,3,1,1,902,902,2,1,Typ,0,0,Attchd,1,484.0,3,3,Y,164,3,0,131000,23.5,23.5,2.0,0.0,0,0
1732,60,RL,8857,3,Lvl,Inside,1,Gilbert,0,1Fam,2Story,6,5,Gable,2,None,0.0,3,PConc,3,1,1,0.0,1,0.0,738.0,5,1,1,738,1495,3,1,Typ,1,4,Attchd,2,440.0,3,3,Y,100,0,1,171925,1.25,1.25,2.0,1.0,0,1
998,20,RL,14137,3,Lvl,Inside,1,Gilbert,0,1Fam,1Story,5,5,Gable,1,None,0.0,3,PConc,3,1,6,450.0,1,0.0,898.0,4,1,1,1384,1384,3,1,Typ,0,0,Attchd,1,404.0,3,3,Y,0,0,0,177900,12.916666666666742,11.916666666666742,3.0,0.0,0,1
2203,70,RL,6720,4,Lvl,Inside,1,Crawfor,0,1Fam,2Story,6,7,Gable,2,None,0.0,3,BrkTil,3,1,1,0.0,1,0.0,585.0,3,0,1,851,1436,3,1,Typ,1,4,Detchd,1,228.0,3,3,Y,184,0,0,141500,86.33333333333326,57.33333333333326,1.0,0.0,0,0
356,60,RL,7500,4,Lvl,Inside,1,Gilbert,0,1Fam,2Story,6,5,Gable,2,None,0.0,3,PConc,3,1,6,476.0,1,0.0,476.0,4,1,1,952,1636,3,1,Typ,1,3,Attchd,3,440.0,3,3,Y,0,0,0,191000,11.833333333333258,10.833333333333258,3.0,1.0,0,1
2475,20,RL,13072,4,Lvl,Inside,1,SawyerW,0,1Fam,1Story,6,5,Gable,2,None,0.0,3,PConc,3,1,5,941.0,1,0.0,217.0,5,1,1,1158,1158,3,1,Typ,0,0,Detchd,1,576.0,3,3,Y,0,0,1,158000,2.4166666666667425,2.4166666666667425,2.0,1.0,0,1
2264,20,RL,10656,3,HLS,Inside,1,Timber,0,1Fam,1Story,8,5,Gable,2,Stone,274.0,3,PConc,3,3,1,0.0,1,0.0,1638.0,5,1,1,1646,1646,3,1,Typ,1,4,Attchd,2,870.0,3,3,Y,192,0,1,248900,1.9166666666667425,0.9166666666667425,2.0,0.0,0,1
2201,50,RL,7200,4,Lvl,Corner,1,SWISU,0,1Fam,1.5Fin,5,7,Gable,1,BrkFace,252.0,3,BrkTil,3,1,5,569.0,1,0.0,162.0,5,1,1,981,1768,3,1,Typ,2,3,Detchd,1,240.0,3,3,Y,0,3,0,175000,70.5,57.5,2.0,1.0,0,1
2545,190,RL,8800,4,Lvl,Inside,1,NAmes,0,2fmCon,1Story,6,7,Hip,2,None,0.0,4,PConc,3,2,5,901.0,4,252.0,34.0,5,1,1,1565,1565,3,1,Min1,2,3,Attchd,2,299.0,3,3,Y,200,3,0,185900,41.5,6.5,3.0,0.0,0,1
2660,75,RM,10800,4,Lvl,Inside,1,OldTown,0,1Fam,2.5Unf,7,7,Gable,1,None,0.0,3,BrkTil,3,2,3,390.0,1,0.0,490.0,2,0,1,880,1768,2,1,Typ,2,3,Detchd,1,320.0,3,3,N,0,0,0,163000,92.83333333333326,36.83333333333326,1.0,1.0,0,1
2882,190,C (all),9000,4,Lvl,Inside,1,IDOTRR,0,2fmCon,1.5Fin,5,6,Gable,1,None,0.0,2,CBlock,3,2,1,0.0,1,0.0,660.0,3,0,1,1060,1396,4,2,Min2,0,0,NA,0,0.0,0,0,Y,0,0,0,115000,55.83333333333326,55.83333333333326,2.0,0.0,0,0
1379,80,RL,13014,4,Lvl,Inside,1,Sawyer,0,1Fam,SLvl,6,5,Gable,1,BrkFace,39.0,3,CBlock,3,3,5,528.0,1,0.0,480.0,3,1,1,1096,1096,3,1,Typ,1,2,Attchd,1,484.0,3,3,Y,168,0,0,157500,31.0,31.0,2.0,0.0,0,0
491,60,RL,15896,2,Lvl,CulDSac,1,Gilbert,0,1Fam,2Story,7,5,Gable,2,BrkFace,210.0,3,PConc,3,1,5,913.0,1,0.0,264.0,5,1,1,1223,2312,4,1,Typ,1,3,BuiltIn,3,658.0,3,3,Y,298,0,0,245000,10.416666666666742,10.416666666666742,3.0,1.0,0,0
1002,120,RL,5395,3,HLS,Inside,1,StoneBr,0,TwnhsE,1Story,8,5,Gable,1,None,0.0,3,PConc,3,1,6,733.0,1,0.0,604.0,4,1,1,1337,1337,2,1,Typ,1,3,Attchd,2,462.0,3,3,Y,96,0,0,180000,15.833333333333258,15.833333333333258,3.0,0.0,0,1
1848,160,FV,5105,2,Lvl,FR2,1,Somerst,0,TwnhsE,2Story,7,5,Gable,4,None,0.0,3,PConc,3,1,6,239.0,1,0.0,312.0,5,1,1,551,1102,2,1,Typ,0,0,Detchd,1,480.0,3,3,Y,0,0,0,148800,3.25,3.25,2.0,1.0,0,1
1455,60,RL,9473,4,Lvl,Inside,1,CollgCr,0,1Fam,2Story,8,5,Gable,2,None,0.0,3,PConc,3,1,6,804.0,1,0.0,324.0,5,1,1,1128,2031,3,1,Typ,1,4,Attchd,2,577.0,3,3,Y,0,0,0,237000,6.25,6.25,3.0,1.0,0,1
908,30,RL,8400,4,Bnk,Inside,1,SWISU,0,1Fam,1Story,2,5,Gable,1,None,0.0,3,CBlock,2,1,3,290.0,1,0.0,0.0,3,0,0,438,438,1,1,Typ,0,0,Detchd,1,246.0,3,3,N,0,0,0,60000,89.08333333333326,59.08333333333326,1.0,0.0,0,0
1490,85,RL,12102,4,Lvl,Inside,1,Edwards,0,1Fam,SFoyer,5,5,Gable,1,BrkFace,222.0,3,CBlock,4,4,5,456.0,1,0.0,0.0,5,1,1,1033,1033,3,1,Typ,0,0,BuiltIn,2,504.0,2,3,Y,224,0,0,165000,32.33333333333326,32.33333333333326,1.0,1.0,0,0
1465,60,RL,10905,2,Lvl,CulDSac,1,CollgCr,0,1Fam,2Story,7,5,Gable,2,None,0.0,3,PConc,3,1,1,0.0,1,0.0,1129.0,5,1,1,1129,2327,4,1,Typ,1,4,BuiltIn,2,596.0,3,3,Y,0,0,0,240000,5.6666666666667425,5.6666666666667425,2.0,1.0,0,1
1627,20,RL,9556,3,Lvl,Corner,1,Gilbert,0,1Fam,1Story,7,5,Gable,1,BrkFace,52.0,3,PConc,3,1,1,0.0,1,0.0,1168.0,4,1,1,1187,1187,3,1,Typ,0,0,Attchd,2,420.0,3,3,Y,0,0,0,160000,15.666666666666742,14.666666666666742,2.0,0.0,0,1
2849,190,RH,6430,4,Bnk,Corner,1,SWISU,0,2fmCon,1.5Fin,6,6,Gable,1,None,0.0,3,CBlock,3,3,4,780.0,1,0.0,0.0,3,0,0,816,1340,3,1,Typ,0,0,Attchd,1,440.0,3,3,Y,0,0,0,128000,61.58333333333326,56.58333333333326,2.0,0.0,0,0
1501,90,RL,6040,4,Lvl,Inside,1,Edwards,0,Duplex,1Story,4,5,Gable,1,None,0.0,3,PConc,0,0,0,0.0,0,0.0,0.0,3,0,0,1152,1152,2,2,Typ,0,0,NA,0,0.0,0,0,N,0,0,0,82000,53.5,53.5,2.0,0.0,0,0
626,20,RL,14695,3,Lvl,Inside,1,NAmes,0,1Fam,1Story,6,8,Gable,4,BrkFace,210.0,4,CBlock,3,1,5,1387.0,1,0.0,175.0,4,1,1,1567,1567,2,1,Typ,2,4,Attchd,1,542.0,3,3,Y,0,2,0,256000,43.58333333333326,1.5833333333332575,3.0,0.0,0,1
722,70,RM,9000,4,Lvl,Inside,1,OldTown,0,1Fam,2Story,7,9,Hip,2,None,0.0,4,PConc,3,1,5,624.0,1,0.0,26.0,5,1,1,832,1482,3,1,Typ,0,0,Detchd,1,324.0,3,3,Y,0,0,0,143000,89.58333333333326,21.583333333333258,1.0,1.0,0,0
2260,20,RL,8368,3,HLS,Inside,1,Timber,0,1Fam,1Story,7,5,Gable,2,None,0.0,3,PConc,3,1,1,0.0,1,0.0,1689.0,5,1,1,1689,1689,3,1,Typ,0,0,Attchd,3,433.0,3,3,Y,100,0,1,231713,1.3333333333332575,0.33333333333325754,2.0,0.0,0,1
1639,190,RL,41600,3,Lvl,FR2,1,Gilbert,0,2fmCon,1Story,5,5,Gable,1,None,0.0,3,CBlock,3,4,5,1047.0,1,0.0,53.0,3,1,1,1424,1424,3,1,Mod,0,0,2Types,1,828.0,3,3,N,144,0,0,155000,38.91666666666674,17.916666666666742,2.0,1.0,0,0
1603,20,RL,6490,4,Lvl,Inside,1,Mitchel,0,1Fam,1Story,5,7,Gable,2,None,0.0,4,CBlock,3,1,6,534.0,1,0.0,282.0,5,1,1,816,816,2,1,Typ,0,0,Attchd,1,264.0,3,3,Y,315,2,0,128500,25.333333333333258,25.333333333333258,1.0,1.0,0,0
1520,30,RL,7290,4,Lvl,Corner,1,SWISU,0,1Fam,1Story,7,8,Gable,1,BrkFace,174.0,3,BrkTil,3,1,1,0.0,1,0.0,1228.0,5,1,1,1424,1424,2,1,Typ,1,4,Attchd,1,312.0,3,3,Y,0,0,0,168000,87.33333333333326,58.33333333333326,2.0,0.0,0,1
1665,60,RL,7472,3,Lvl,CulDSac,1,NAmes,0,1Fam,2Story,7,9,Gable,1,BrkFace,138.0,3,CBlock,3,1,5,626.0,1,0.0,99.0,4,1,1,725,1479,4,1,Typ,0,0,Attchd,3,484.0,3,3,Y,0,0,0,184000,35.5,3.5,2.0,1.0,0,1
2635,190,RL,7000,4,Lvl,Inside,1,NAmes,0,2fmCon,SFoyer,5,5,Gable,4,None,0.0,3,CBlock,3,3,5,953.0,1,0.0,72.0,3,1,1,1025,1025,3,1,Typ,0,0,NA,0,0.0,0,0,Y,96,0,0,124000,44.25,44.25,2.0,0.0,0,1
581,20,RL,11717,3,Lvl,Inside,1,NWAmes,1,1Fam,1Story,6,6,Hip,1,BrkFace,571.0,3,CBlock,3,1,1,0.0,1,0.0,1442.0,3,1,1,1442,1442,2,1,Typ,1,3,Attchd,2,615.0,3,3,Y,371,0,0,185000,39.16666666666674,39.16666666666674,2.0,0.0,0,0
2435,60,RL,11194,3,Lvl,Corner,1,Gilbert,0,1Fam,2Story,8,5,Gable,2,BrkFace,40.0,3,PConc,3,1,1,0.0,1,0.0,1406.0,5,1,1,1454,1936,3,1,Typ,1,3,Attchd,2,504.0,3,3,Y,188,0,0,230500,6.9166666666667425,6.9166666666667425,2.0,1.0,0,1
2799,60,RL,11250,3,Lvl,Corner,1,CollgCr,0,1Fam,2Story,7,5,Gable,2,BrkFace,227.0,3,PConc,3,2,5,796.0,1,0.0,258.0,5,1,1,1070,1939,3,1,Typ,1,3,Attchd,2,555.0,3,3,Y,128,0,0,227000,8.416666666666742,8.416666666666742,2.0,2.0,0,1
883,60,RL,8633,4,Lvl,FR2,1,CollgCr,0,1Fam,2Story,6,5,Gable,2,None,0.0,3,PConc,3,1,6,193.0,1,0.0,545.0,5,1,1,738,1476,3,1,Typ,0,0,Attchd,3,540.0,3,3,Y,100,0,0,173500,4.1666666666667425,4.1666666666667425,3.0,1.0,0,1
2537,85,RL,8400,4,Lvl,Inside,1,NAmes,0,1Fam,SFoyer,5,6,Gable,1,None,0.0,3,CBlock,3,4,6,744.0,1,0.0,89.0,4,1,1,898,898,3,1,Typ,0,0,Attchd,2,326.0,3,3,Y,143,0,0,140000,38.66666666666674,38.66666666666674,2.0,0.0,0,0
1120,20,RL,10037,4,Lvl,Corner,1,Somerst,0,1Fam,1Story,8,5,Hip,2,None,0.0,3,PConc,3,1,6,666.0,1,0.0,794.0,5,1,1,1460,1460,3,1,Typ,1,4,Attchd,3,480.0,3,3,Y,0,0,0,247000,2.6666666666667425,1.6666666666667425,2.0,0.0,0,1
774,85,RL,8014,3,Lvl,CulDSac,1,Sawyer,0,1Fam,SFoyer,6,5,Gable,1,BrkFace,23.0,3,CBlock,3,4,6,456.0,1,0.0,0.0,3,1,1,1034,1034,3,1,Typ,1,2,Basment,3,504.0,3,3,Y,0,0,0,149900,31.5,31.5,1.0,1.0,0,0
1447,20,RL,12250,3,Lvl,Inside,1,CollgCr,0,1Fam,1Story,5,6,Gable,1,BrkFace,180.0,3,CBlock,3,2,5,781.0,1,0.0,83.0,5,1,1,1174,1174,3,1,Typ,0,0,Attchd,1,528.0,3,3,Y,211,0,0,158000,30.416666666666742,30.416666666666742,2.0,0.0,0,1
